,id,content,date,time,negative_prob,positive_prob,outcome
35041,1030239036093411328,while steele shopped the document to multiple media outlets he also asked for help with a russian oligarch catherine herridge of  foxnews  loudobbs in other words they were colluding with russia,2018-08-16,18:45:01,0.9147211,0.08527888,-1
35042,1030241273784020993,very concerned about comeys firing afraid they will be exposed said bruce ohr dojs emails  notes show bruce ohrs connection to phony  discredited trump dossier a creep thinking he would get caught in a dishonest act rigged witch hunt,2018-08-16,18:53:55,0.011030937,0.9889691,1
35043,1030254224330969090,  tuckercarlson speaking of john brennan how did somebody so obviously limited intellectually get to be cia director in the first place now that is a really good question then followed by richard blumenthal of connecticut is a fake war hero so true a total fake,2018-08-16,19:45:22,0.99993587,6.40963e-05,-1
35044,1030257073047658501,how can senator richard blumenthal who went around for twenty years as a connecticut politician bragging that he was a great marine war hero in vietnam then got caught and sobbingly admitted he was neither a marine nor ever in vietnam pass judgement on anyone loser,2018-08-16,19:56:42,0.99959534,0.00040469365,-1
35045,1030270284245467136,an incredibly corrupt fbi  doj trying to steer the outcome of a presidential election brennan has gone off the deep end hes disgraced and discredited himself his conduct has been outrageous chris farrell judicial watch,2018-08-16,20:49:11,0.9999006,9.935716e-05,-1
35046,1030271721780256768,director brennans recent statements purport to know as fact that the trump campaign colluded with a foreign power if director brennans statement is based on intelligence he received while leading the cia why didnt he include it in the intelligence community assessment,2018-08-16,20:54:54,0.99998975,1.0246516e-05,-1
35047,1030274024809656325,released in 2017 if his statement is based on intelligence he has seen since leaving office it constitutes an intelligence breach richard burr rnc senate intel cmte chair  loudobbs,2018-08-16,21:04:03,0.9999902,9.73399e-06,-1
35048,1030416679069777921,in speaking with some of the worlds top business leaders i asked what it is that would make business jobs even better in the us stop quarterly reporting  go to a six month system said one that would allow greater flexibility  save money i have asked the sec to study,2018-08-17,06:30:55,0.99932075,0.00067926716,-1
35049,1030419975692005376,how does a politician cuomo known for pushing people and businesses out of his state not to mention having the highest taxes in the us survive making the statement were not going to make america great again it was never that great which section of the sentence is worse,2018-08-17,06:44:01,0.75032586,0.24967413,-1
35050,1030423480725118976,the local politicians who run washington dc poorly know a windfall when they see it when asked to give us a price for holding a great celebratory military parade they wanted a number so ridiculously high that i cancelled it never let someone hold you up i will instead,2018-08-17,06:57:56,0.98285186,0.017148156,-1
35051,1030426536871116801,attend the big parade already scheduled at andrews air force base on a different date  go to the paris parade celebrating the end of the war on november 11th maybe we will do something next year in dc when the cost comes way down now we can buy some more jet fighters,2018-08-17,07:10:05,0.7360697,0.26393032,-1
35052,1030431396341444609,just announced youth unemployment is at a 50 year low  foxandfriends,2018-08-17,07:29:24,0.9297127,0.07028734,-1
35053,1030433779112923136,the us has more than double the growth rate than it had 18 months ago,2018-08-17,07:38:52,0.9999871,1.2857493e-05,-1
35054,1030456820417081344,wow big pushback on governor andrew cuomo of new york for his really dumb statement about americas lack of greatness i have already made america great again just look at the markets jobs military setting records and we will do even better andrew choked badly mistake,2018-08-17,09:10:25,0.94557476,0.054425266,-1
35055,1030458489070596096,when a politician admits that were not going to make america great again there doesnt seem to be much reason to ever vote for him this could be a career threatening statement by andrew cuomo with many wanting him to resignhe will get higher ratings than his brother chris,2018-08-17,09:17:03,0.99997675,2.3209644e-05,-1
35056,1030536206415802369,which is worse hightax andrew cuomos statement were not going to make america great again it was never that great or hillary clintons deplorables statement,2018-08-17,14:25:52,0.99976546,0.00023457914,-1
35057,1030536210194882561,i say andrews was a bigger and more incompetent blunder he should easily win his race against a super liberal actress but his political career is over,2018-08-17,14:25:53,0.9994512,0.00054876995,-1
35058,1030566272176672768,pictwittercomtmicruv9uo,2018-08-17,16:25:20,0.53636324,0.46363676,-1
35059,1030582354308411392,fox news has learned that bruce ohr wrote christopher steele following the firing of james comey saying that he was afraid the antitrump russia probe will be exposed charles payne  foxbusiness how much more does mueller have to see they have blinders on  rigged,2018-08-17,17:29:15,0.24816895,0.751831,1
35060,1030631977135812610,bruce ohr of doj is in legal jeopardy its astonishing that hes still employed bruce  nelly ohrs bank account is getting fatter  fatter because of the dossier that they are both peddling he doesnt disclose it under fed regs using your federal office for personal,2018-08-17,20:46:26,0.9965252,0.0034747683,-1
35061,1030632303507243008,financial gain is a federal gratuity statute violation bribery statute violation honest services violationall major crimesbecause the doj is run by blank jeff sessions gregg jarrett so when does mueller do what must be done probably never  foxnews,2018-08-17,20:47:44,0.99223727,0.007762747,-1
35062,1030777074959757313,social media is totally discriminating against republicanconservative voices speaking loudly and clearly for the trump administration we wont let that happen they are closing down the opinions of many people on the right while at the same time doing nothing to others,2018-08-18,06:23:00,0.90176696,0.09823305,-1
35063,1030779412973846529,censorship is a very dangerous thing  absolutely impossible to police if you are weeding out fake news there is nothing so fake as cnn  msnbc  yet i do not ask that their sick behavior be removed i get used to it and watch with a grain of salt or dont watch at all,2018-08-18,06:32:17,0.99915767,0.00084232277,-1
35064,1030781399920455681,too many voices are being destroyed some good  some bad and that cannot be allowed to happen who is making the choices because i can already tell you that too many mistakes are being made let everybody participate good  bad and we will all just have to figure it out,2018-08-18,06:40:11,0.94694704,0.053052947,-1
35065,1030782921500766209,all of the fools that are so focused on looking only at russia should start also looking in another direction china but in the end if we are smart tough and well prepared we will get along with everyone,2018-08-18,06:46:14,0.9991412,0.00085878436,-1
35066,1030803123676348416,pictwittercom5kir5eggbp,2018-08-18,08:06:30,0.53636324,0.46363676,-1
35067,1030804685136035841,has anyone looked at the mistakes that john brennan made while serving as cia director he will go down as easily the worst in history  since getting out he has become nothing less than a loudmouth partisan political hack who cannot be trusted with the secrets to our country,2018-08-18,08:12:43,0.86775935,0.13224064,-1
35068,1030810247127027712,great job rachel camposduffy on  foxandfriends,2018-08-18,08:34:49,0.55012923,0.44987077,-1
35069,1030811421007929345,the economy is stronger and better than ever before importantly there remains tremendous potential  it will only get better with time,2018-08-18,08:39:28,0.9836911,0.016308902,-1
35070,1030902046520696832,pictwittercomtfrmza8rwq,2018-08-18,14:39:35,0.5363633,0.46363673,-1
35071,1030935164178903044,the united states has ended the ridiculous 230 million dollar yearly development payment to syria saudi arabia and other rich countries in the middle east will start making payments instead of the us i want to develop the us our military and countries that help us,2018-08-18,16:51:11,0.9314597,0.06854023,-1
35072,1030940529037651968,i allowed white house counsel don mcgahn and all other requested members of the white house staff to fully cooperate with the special counsel in addition we readily gave over one million pages of documents most transparent in history no collusion no obstruction witch hunt,2018-08-18,17:12:30,0.9997609,0.00023910872,-1
35073,1031134125602820096,the failing  nytimes wrote a fake piece today implying that because white house councel don mcgahn was giving hours of testimony to the special councel he must be a john dean type rat but i allowed him and all others to testify  i didnt have to i have nothing to hide,2018-08-19,06:01:47,0.97890776,0.02109225,-1
35074,1031137499995930624,and have demanded transparency so that this rigged and disgusting witch hunt can come to a close so many lives have been ruined over nothing  mccarthyism at its worst yet mueller  his gang of dems refuse to look at the real crimes on the other side  media is even worse,2018-08-19,06:15:12,0.998151,0.0018490147,-1
35075,1031141396776984576,no collusion and no obstruction except by crooked hillary and the democrats all of the resignations and corruption yet heavily conflicted bob mueller refuses to even look in that direction what about the brennan comey mccabe strzok lies to congress or crookeds emails,2018-08-19,06:30:41,0.99994016,5.9860293e-05,-1
35076,1031150465759633408,the failing new york times wrote a story that made it seem like the white house councel had turned on the president when in fact it is just the opposite   the two fake reporters knew this this is why the fake news media has become the enemy of the people so bad for america,2018-08-19,07:06:43,0.97735023,0.022649758,-1
35077,1031152483949838336,some members of the media are very angry at the fake story in the new york times they actually called to complain and apologize  a big step forward from the day i announced the times has been fake news and with their disgusting new board member it will only get worse,2018-08-19,07:14:44,0.9931185,0.00688147,-1
35078,1031154974942810114,study the late joseph mccarthy because we are now in period with mueller and his gang that make joseph mccarthy look like a baby rigged witch hunt,2018-08-19,07:24:38,0.99985826,0.00014168737,-1
35079,1031503298967363586,disgraced and discredited bob mueller and his whole group of angry democrat thugs spent over 30 hours with the white house councel only with my approval for purposes of transparency anybody needing that much time when they know there is no russian collusion is just someone,2018-08-20,06:28:45,0.98054916,0.01945085,-1
35080,1031505811074412544,looking for trouble they are enjoying ruining peoples lives and refuse to look at the real corruption on the democrat side  the lies the firings the deleted emails and soooo much more muellers angry dems are looking to impact the election they are a national disgrace,2018-08-20,06:38:44,0.99904674,0.000953192,-1
35081,1031508193107763200,wheres the collusion they made up a phony crime called collusion and when there was no collusion they say there was obstruction of a phony crime that never existed if you fight back or say anything bad about the rigged witch hunt they scream obstruction,2018-08-20,06:48:12,0.99977535,0.00022461503,-1
35082,1031544711717302272,i hope john brennan the worst cia director in our countrys history brings a lawsuit it will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the mueller rigged witch hunt he wont sue,2018-08-20,09:13:19,0.99893755,0.0010624805,-1
35083,1031547390644420613,everybody wants to keep their security clearance its worth great prestige and big dollars even board seats and that is why certain people are coming forward to protect brennan it certainly isnt because of the good job he did he is a political hack,2018-08-20,09:23:57,0.9632834,0.036716625,-1
35084,1031550517552603138,will bruce ohr whose family received big money for helping to create the phony dirty and discredited dossier ever be fired from the jeff sessions justice department a total joke,2018-08-20,09:36:23,0.999821,0.00017905408,-1
35085,1031553002371522561,bruce ohr is at the center of false allegations which led to a multimillion dollar investigation into what apparently didnt happen darrell issa house oversight we can take out the word apparently  foxnews,2018-08-20,09:46:15,0.35064304,0.649357,1
35086,1031590431379865600,it is outrageous that poisonous synthetic heroin fentanyl comes pouring into the us postal system from china we can and must end this now the senate should pass the stop act  and firmly stop this poison from killing our children and destroying our country no more delay,2018-08-20,12:14:59,0.03854094,0.96145904,1
35087,1031689704067018752,pictwittercompef12d2iqj,2018-08-20,18:49:27,0.53636324,0.46363676,-1
35088,1031719084680007680,  dianeharkey is an extraordinary woman of great accomplishment  potential she is running as a very popular republican for the congressional seat of my friend darrell issawith his complete support diane is strong on crime loves our military  vetshas my total endorsement,2018-08-20,20:46:12,0.00014597095,0.99985397,1
35089,1031724100719403009,just watched former intelligence official phillip mudd become totally unglued and weird while debating wonderful  parisdennard over brennans security clearance dennard destroyed him but mudd is in no mental condition to have such a clearance should be revoked  seanhannity,2018-08-20,21:06:08,0.9969522,0.0030477927,-1
35090,1031747927511916544,will be going to the great state of west virginia on tuesday night to campaign  do a rally speech for a hard working and spectacular person ag patrick morrisey who is running for the us senate patrick has great energy  staminai need his vote to maga total endorsement,2018-08-20,22:40:49,0.99937123,0.0006288272,-1
35091,1031751198540550144,i am hearing so many great things about the republican partys california gubernatorial candidate john cox he is a very successful businessman who is tired of high taxes  crime he will make california great again  make you proud of your great state again total endorsement,2018-08-20,22:53:49,0.8436553,0.1563447,-1
35092,1031852996567748613,a blue wave means crime and open borders a red wave means safety and strength,2018-08-21,05:38:19,0.9985499,0.0014500929,-1
35093,1031857204767453184,even james clapper has admonished john brennan for having gone totally off the rails maybe clapper is being nice to me so he doesnt lose his security clearance for lying to congress,2018-08-21,05:55:03,0.95033157,0.04966844,-1
35094,1031861173149413376,fake news of which there is soooo much this time the very tired new yorker falsely reported that i was going to take the extraordinary step of denying intelligence briefings to president obama never discussed or thought of,2018-08-21,06:10:49,0.9851269,0.014873071,-1
35095,1031868964161368066,i am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the border into the united states illegally if there were no serious consequences our country would be overrun with people trying to get in and our system could not handle it,2018-08-21,06:41:46,0.8952157,0.10478431,-1
35096,1031872877514121216,big rally tonight in west virginia patrick morrisey is running a great race for us senate i have done so much for west virginia against all odds and having patrick a real fighter by my side would make things so much easier see you later clean coal,2018-08-21,06:57:19,0.99950135,0.0004985891,-1
35097,1031907600219209728,bill deblasio the high taxing mayor of nyc just stole my campaign slogan promises made promises kept thats not at all nice no imagination  foxandfriends,2018-08-21,09:15:18,0.9780694,0.021930553,-1
35098,1031917972099612673,to the incredible people of the great state of wyoming go vote today for foster friess  he will be a fantastic governor strong on crime borders  2nd amendment loves our military  our vets he has my complete and total endorsement,2018-08-21,09:56:31,0.99974805,0.00025194135,-1
35099,1031924404027047936,join me tonight at the charleston civic center in west virginia at 700pme tickets httpswwwdonaldjtrumpcomrallieswvaug2018 ,2018-08-21,10:22:04,0.98462164,0.015378339,-1
35100,1032017630662729728,just landed in west virginia big crowd looking forward to seeing everyone soon  maga,2018-08-21,16:32:31,0.99814427,0.0018557196,-1
35101,1032064440332705792,making america great againhttpswwwpscptvwbkynhdfvtlfstfjub1dwuxd8mxzbr1jftnl3v1llbdhggbprztx9mszrzdoorg65l5_ce996nhdzxxuqw5kt1s ,2018-08-21,19:38:32,0.914055,0.08594502,-1
35102,1032066147598958592,thank you west virginia i love youpictwittercomk1oq98woh4,2018-08-21,19:45:19,0.60079694,0.39920306,-1
35103,1032247043992023040,if anyone is looking for a good lawyer i would strongly suggest that you dont retain the services of michael cohen,2018-08-22,07:44:08,0.96138465,0.038615394,-1
35104,1032256443985084417,i feel very badly for paul manafort and his wonderful family justice took a 12 year old tax case among other things applied tremendous pressure on him and unlike michael cohen he refused to break  make up stories in order to get a deal such respect for a brave man,2018-08-22,08:21:29,0.9935017,0.0064983102,-1
35105,1032259660378779648,a large number of counts ten could not even be decided in the paul manafort case witch hunt,2018-08-22,08:34:16,0.99129444,0.0087055685,-1
35106,1032260490439864320,michael cohen plead guilty to two counts of campaign finance violations that are not a crime president obama had a big campaign finance violation and it was easily settled,2018-08-22,08:37:34,0.99996126,3.868533e-05,-1
35107,1032264261463101440,thank you to democrat assemblyman dov hikind of new york for your very gracious remarks on  foxandfriends for our deporting a longtime resident nazi back to germany others worked on this for decades,2018-08-22,08:52:33,0.9997458,0.00025426716,-1
35108,1032282621290704897,everyone in the path of  hurricanelane please prepare yourselves heed the advice of state and local officials and follow  nwshonolulu for updates be safehttpstwittercomfemastatus1032043444221431810 ,2018-08-22,10:05:30,0.87676734,0.123232745,-1
35109,1032299750362689536,pictwittercomogqkufbehn,2018-08-22,11:13:34,0.53636324,0.46363676,-1
35110,1032358013175296000,httpswwwpscptvwbk25izfvtlfstfjub1dwuxd8mxlvs01wtw5bwxdhubrdthvywblzfciimgjqmpdacvciufahlgu6rrw3vt2m20s ,2018-08-22,15:05:05,0.53636324,0.46363676,-1
35111,1032358618576900096,longest bull run in the history of the stock market congratulations america,2018-08-22,15:07:29,0.02505084,0.9749492,1
35112,1032393212126613504,pictwittercomwycnmkkanr,2018-08-22,17:24:57,0.53636324,0.46363676,-1
35113,1032402386948644864,pictwittercom15ibbbf34u,2018-08-22,18:01:24,0.53636324,0.46363676,-1
35114,1032430124686344192,i will be interviewed on  foxandfriends by  ainsleyearhardt tomorrow from 600 am to 900 am enjoy,2018-08-22,19:51:38,0.9967294,0.0032705923,-1
35115,1032431371728445441,the only thing that i have done wrong is to win an election that was expected to be won by crooked hillary clinton and the democrats the problem is they forgot to campaign in numerous states,2018-08-22,19:56:35,0.9597001,0.04029986,-1
35116,1032454567152246785,i have asked secretary of state  secpompeo to closely study the south africa land and farm seizures and expropriations and the large scale killing of farmers south african government is now seizing land from white farmers  tuckercarlson  foxnews,2018-08-22,21:28:45,0.99978036,0.00021962645,-1
35117,1032495180530835456,no collusion  rigged witch hunt,2018-08-23,00:10:08,0.99747485,0.0025251736,-1
35118,1032624697651941377,pictwittercom3pavddfjjr,2018-08-23,08:44:47,0.53636324,0.46363676,-1
35119,1032653618539888640,pictwittercom6v90th0zl1,2018-08-23,10:39:43,0.53636324,0.46363676,-1
35120,1032659364249784320,pictwittercom6zg0p6frs5,2018-08-23,11:02:32,0.53636324,0.46363676,-1
35121,1032691017621929985,it was my great honor to host the foreign investment risk review modernization act roundtable today at the  whitehousepictwittercomtjti7ddtzm,2018-08-23,13:08:19,0.0011177501,0.99888223,1
35122,1032709326643843072,i have authorized an emergency disaster declaration to provide hawaii the necessary support ahead of  hurricanelane our teams are closely coordinating with the state and local authorities you are in our thoughtshttpwwwfoxnewscomus20180823femapreparedwithfoodsuppliesforhawaiiaheadhurricanelanehtml ,2018-08-23,14:21:04,0.49327716,0.5067228,1
35123,1032736865655377926,  cindyhydesmith has helped me put america first shes strong on the wall is helping me create jobs loves our vets and fights for our conservative judges,2018-08-23,16:10:30,0.954472,0.045527972,-1
35124,1032736867391811584,cindy has voted for our agenda in the senate 100 of the time and has my complete and total endorsement we need cindy to win in mississippi,2018-08-23,16:10:31,0.34575528,0.6542447,1
35125,1032845356801974272,and according to polls would do even better todayhttpstwittercomrealdonaldtrumpstatus1032431371728445441 ,2018-08-23,23:21:37,0.99798405,0.0020158973,-1
35126,1032929824900370432,target ceo raves about the economy this is the best consumer environment ive seen in my career a big statement from a top executive but virtually everybody is saying this  when our trade deals are made  cost cutting done you havent seen anything yet  drudge_report,2018-08-24,04:57:15,0.15978125,0.8402188,1
35127,1032931711439589376,our economy is setting records on virtually every front  probably the best our country has ever done tremendous value created since the election the world is respecting us again companies are moving back to the usa,2018-08-24,05:04:45,0.9967674,0.0032325846,-1
35128,1032934937962442754,department of justice will not be improperly influenced by political considerations jeff this is great what everyone wants so look into all of the corruption on the other side including deleted emails comey lies  leaks mueller conflicts mccabe strzok page ohr,2018-08-24,05:17:34,0.9987816,0.0012183244,-1
35129,1032937718219714560,fisa abuse christopher steele  his phony and corrupt dossier the clinton foundation illegal surveillance of trump campaign russian collusion by dems  and so much more open up the papers  documents without redaction come on jeff you can do it the country is waiting,2018-08-24,05:28:37,0.99969316,0.00030686767,-1
35130,1032948187416416256,exnsa contractor to spend 63 months in jail over classified information gee this is small potatoes compared to what hillary clinton did so unfair jeff double standard,2018-08-24,06:10:13,0.99966705,0.00033298627,-1
35131,1032954224529817600,social media giants are silencing millions of people cant do this even if it means we must continue to hear fake news like cnn whose ratings have suffered gravely people have to figure out what is real and what is not without censorship,2018-08-24,06:34:13,0.9993273,0.00067271595,-1
35132,1033023735517863936,pictwittercom0a25gapyj6,2018-08-24,11:10:25,0.53636324,0.46363676,-1
35133,1033045273361178624,i have asked secretary of state mike pompeo not to go to north korea at this time because i feel we are not making sufficient progress with respect to the denuclearization of the korean peninsula,2018-08-24,12:36:00,0.99798274,0.002017291,-1
35134,1033045274866999297,additionally because of our much tougher trading stance with china i do not believe they are helping with the process of denuclearization as they once were despite the un sanctions which are in place,2018-08-24,12:36:01,0.94549656,0.05450349,-1
35135,1033045280143355904,secretary pompeo looks forward to going to north korea in the near future most likely after our trading relationship with china is resolved in the meantime i would like to send my warmest regards and respect to chairman kim i look forward to seeing him soon,2018-08-24,12:36:02,0.99902344,0.0009765783,-1
35136,1033133359185055745,thank you i love you ohiohttpstwittercomohiogopstatus1033116113704505344 ,2018-08-24,18:26:02,0.71447766,0.2855223,-1
35137,1033147164812300288,i spoke with governor david ige of hawaii today to express our full support for the people of hawaii as the state is impacted by  hurricanelane the federal government is fully committed to helping the people of hawaiipictwittercomp35yaaovik,2018-08-24,19:20:53,0.9952427,0.0047573424,-1
35138,1033148759084093440,congratulations to new australian prime minister scott morrison there are no greater friends than the united states and australia,2018-08-24,19:27:13,0.96899116,0.031008866,-1
35139,1033152062203342850,great to see the senate working on solutions to end the secrecy around ridiculously high drug prices something i called for in my drug pricing blueprint will now work with the house to help american patients  americanpatientsfirst,2018-08-24,19:40:21,0.9988966,0.0011034245,-1
35140,1033175432651321345,great  statedinner2018 in ohio tonight together we are making america great againhttpswwwpscptvwblcx5jfvtlfstfjub1dwuxd8mwt2snbha1hot0r4rbgcq41s1jn0_bgihwiaagodoksufioska7xd_nyllxt1s ,2018-08-24,21:13:13,0.99713993,0.002860032,-1
35141,1033196105159372800,happy birthday vince you are truly one of the greatshttpstwittercomvincemcmahonstatus1033058964651618304 ,2018-08-24,22:35:21,0.9232172,0.07678285,-1
35142,1033327353227882496,michaels cohens attorney clarified the record saying his client does not know if president trump knew about the trump tower meeting out of which came nothing the answer is that i did not know about the meeting just another phony story by the fake news media,2018-08-25,07:16:53,0.99998176,1.8195742e-05,-1
35143,1033332301579661312,jeff sessions said he wouldnt allow politics to influence him only because he doesnt understand what is happening underneath his command position highly conflicted bob mueller and his gang of 17 angry dems are having a field day as real corruption goes untouched no collusion,2018-08-25,07:36:33,0.9996178,0.00038218623,-1
35144,1033334753003536384,  lindseygrahamsc every president deserves an attorney general they have confidence in i believe every president has a right to their cabinet these are not lifetime appointments you serve at the pleasure of the president,2018-08-25,07:46:18,0.98032045,0.019679546,-1
35145,1033339636343549952,big story out that the fbi ignored tens of thousands of crooked hillary emails many of which are really bad also gave false election info i feel sure that we will soon be getting to the bottom of all of this corruption at some point i may have to get involved,2018-08-25,08:05:42,0.99299085,0.00700916,-1
35146,1033341088579440640,the fbi only looked at 3000 of 675000 crooked hillary clinton emails they purposely didnt look at the disasters this news is just out  foxnews,2018-08-25,08:11:28,0.9996164,0.00038363104,-1
35147,1033341788491317255,the fbi looked at less than 1 of crookeds emails,2018-08-25,08:14:15,0.9987417,0.0012583662,-1
35148,1033343857675644928,our relationship with mexico is getting closer by the hour some really good people within both the new and old government and all working closely togethera big trade agreement with mexico could be happening soon,2018-08-25,08:22:28,0.997948,0.0020520224,-1
35149,1033500723709992960,stock market hit all time high on friday congratulations usa,2018-08-25,18:45:48,0.36788353,0.6321165,1
35150,1033515425336885248,my deepest sympathies and respect go out to the family of senator john mccain our hearts and prayers are with you,2018-08-25,19:44:13,0.99564457,0.0043554557,-1
35151,1033722550881329152,and it will get as i have always said much better from even herehttpstwittercomrealdonaldtrumpstatus1032931711439589376 ,2018-08-26,09:27:16,0.9333898,0.06661027,-1
35152,1033723516116500481,fantastic numbers on consumer spending released on friday stock market hits all time high,2018-08-26,09:31:06,0.99987674,0.00012318976,-1
35153,1033836873473568768,mainstream media tries to rewrite history to credit obama for trump accomplishments since president trump took office the economy is booming the stronger the economy gets the more desperate his critics are o had weakest recovery since great depression  washtimes,2018-08-26,17:01:33,0.9977564,0.0022436131,-1
35154,1033876658439245825,over 90 approval rating for your all time favorite i hope president within the republican party and 52 overall this despite all of the made up stories by the fake news media trying endlessly to make me look as bad and evil as possible look at the real villains please,2018-08-26,19:39:38,0.9979,0.0020999357,-1
35155,1034062375941550081,thank you to the great  jimbrownnfl32 perhaps the greatest running back of all time for your wonderful words and support since our meeting in new york africanamerican unemployment has reached the lowest level in history you get it,2018-08-27,07:57:37,0.963876,0.036123965,-1
35156,1034072454086447104,the fake news media worked hard to get tiger woods to say something that he didnt want to say tiger wouldnt play the game  he is very smart more importantly he is playing great golf again,2018-08-27,08:37:39,0.9999236,7.6465476e-05,-1
35157,1034072800041099265,a big deal looking good with mexico,2018-08-27,08:39:02,0.9397989,0.06020118,-1
35158,1034128239579549696,rick scott of florida is doing a fantastic job as governor jobs are pouring into the state and its economic health is better than ever before he is strong on crime borders and loves our military and vets vote for rick on tuesday,2018-08-27,12:19:20,0.99933344,0.0006665403,-1
35159,1034128472946434056,congressman ron desantis is a special person who has done an incredible job he is running in tuesdays primary for governor of floridastrong on crime borders and wants low taxes he will be a great governor and has my full and total endorsement,2018-08-27,12:20:15,0.66860086,0.33139917,-1
35160,1034128943480299521,governor doug ducey of arizona is doing a great job it would be really nice to show your support tomorrow by voting for him in tuesdays primary doug is strong on crime the border and our second amendment loves our military  our vets he has my full and complete endorsement,2018-08-27,12:22:07,0.9886587,0.011341342,-1
35161,1034141327666163712,united statesmexico trade agreement httpswwwwhitehousegovbriefingsstatementsremarkspresidenttrumpphonecallpresidentpenanietomexicounitedstatesmexicotradeagreement pictwittercomzybht1pd8a,2018-08-27,13:11:20,0.5527681,0.4472319,-1
35162,1034200842868383744,  flotus melania and i were honored to welcome the president of the republic of kenya  ukenyatta and mrs margaret kenyatta to the  whitehouse todaypictwittercomzu5movnkt8,2018-08-27,17:07:50,0.99997807,2.1958514e-05,-1
35163,1034248860116430848,vote for ronhttpstwittercomrealdonaldtrumpstatus1034128472946434056 ,2018-08-27,20:18:38,0.8687873,0.13121268,-1
35164,1034378693370630145,president trump has done more for minority groups in this country than any president in decades  loudobbs,2018-08-28,04:54:32,0.9998772,0.00012273178,-1
35165,1034379525113753601,nasdaq has just gone above 8000 for the first time in history,2018-08-28,04:57:51,0.24267001,0.75733,1
35166,1034445783876161536,i smile at senators and others talking about how good free trade is for the us what they dont say is that we lose jobs and over 800 billion dollars a year on really dumb trade dealsand these same countries tariff us to death these lawmakers are just fine with this,2018-08-28,09:21:08,0.9974233,0.0025767856,-1
35167,1034456273306243076,google search results for trump news shows only the viewingreporting of fake news media in other words they have it rigged for me  others so that almost all stories  news is bad fake cnn is prominent republicanconservative  fair media is shut out illegal 96 of,2018-08-28,10:02:49,0.9994281,0.0005718539,-1
35168,1034456281120206848,results on trump news are from national leftwing media very dangerous google  others are suppressing voices of conservatives and hiding information and news that is good they are controlling what we can  cannot see this is a very serious situationwill be addressed,2018-08-28,10:02:51,0.99804294,0.0019570915,-1
35169,1034492929153359872,consumer confidence pops in august to highest level since october 2000httpswwwcnbccom20180828augustconsumerconfidencehtml ,2018-08-28,12:28:28,0.9520177,0.047982275,-1
35170,1034543787593347072,pictwittercomh2fisvxyof,2018-08-28,15:50:34,0.53636324,0.46363676,-1
35171,1034599532787630080,such a fantastic win for ron desantis and the people of the great state of florida ron will be a fantastic governor on to november,2018-08-28,19:32:05,0.99336606,0.006633954,-1
35172,1034603586817339392,congratulations to governor rick scott of florida on his conclusive republican primary win he will be a great senator,2018-08-28,19:48:11,0.9898879,0.010112114,-1
35173,1034610829860261895,report just out china hacked hillary clintons private email server are they sure it wasnt russia just kidding what are the odds that the fbi and doj are right on top of this actually a very big story much classified information,2018-08-28,20:16:58,0.9935643,0.006435635,-1
35174,1034612092253470721,add the 2026 world cup to our long list of accomplishments,2018-08-28,20:21:59,0.9996244,0.0003756079,-1
35175,1034626683066826753,our new trade deal with mexico focuses on farmers growth for our country tearing down trade barriers jobs and having companies continue to pour back into our country it will be a big hit,2018-08-28,21:19:58,0.00012146948,0.9998785,1
35176,1034628350986338308,new poll  a majority of americans think that john brennan and james comey should have their security clearances revoked not surprised  foxnews,2018-08-28,21:26:35,0.9992549,0.0007451373,-1
35177,1034654816046329856,hillary clintons emails many of which are classified information got hacked by china next move better be by the fbi  doj or after all of their other missteps comey mccabe strzok page ohr fisa dirty dossier etc their credibility will be forever gone,2018-08-28,23:11:45,0.9927008,0.0072991108,-1
35178,1034663158357655552,martha mcsally running in the arizona primary for us senate was endorsed by rejected senator jeff flakeand turned it down  a first now martha a great us military fighter jet pilot and highly respected member of congress wins big congratulations and on to november,2018-08-28,23:44:54,0.74349993,0.25650007,-1
35179,1034772809350885376,not only did congressman ron desantis easily win the republican primary but his opponent in november is his biggest dreama failed socialist mayor named andrew gillum who has allowed crime  many other problems to flourish in his city this is not what florida wants or needs,2018-08-29,07:00:37,0.993652,0.006348002,-1
35180,1034775835004358656,the obama people did something thats never been donethey spied on a rival presidential campaign would it be ok if trump did it next i am losing faith that our system is on the level im beginning to think it is rotten  corrupt scary stuff obama did  tuckercarlson doj,2018-08-29,07:12:38,0.018208176,0.9817918,1
35181,1034777225336369152,hillary clinton and the dnc paid for information from the russian government to use against her government  theres no doubt about that  tuckercarlson,2018-08-29,07:18:10,0.9979012,0.00209875,-1
35182,1034778515789545473,big election wins last night the republican party will make america great again actually it is happening faster than anybody thought possible it is morphing into keep america great,2018-08-29,07:23:18,0.41856098,0.581439,1
35183,1034782741714399232,anonymous sources are really starting to burn the media  foxnews the fact is that many anonymous sources dont even exist they are fiction made up by the fake news reporters look at the lie that fake cnn is now in they got caught red handed enemy of the people,2018-08-29,07:40:05,0.99984837,0.00015163736,-1
35184,1034783131855998976,when you see anonymous source stop reading the story it is fiction,2018-08-29,07:41:38,0.98790157,0.012098402,-1
