,id,content,date,Time,Date,negative_prob,positive_prob,outcome
219,1.16501e+18,for many years china and many other countries has been taking advantage of the united states on trade intellectual property theft and much more our country has been losing hundreds of billions of dollars a year to china with no end in sight,2019-08-23 19:00:00,19:00:00,2019-08-23,0.9801262,0.01987375,-1
220,1.16511e+18,for all of the fake news reporters that dont have a clue as to what the law is relative to presidential powers china etc try looking at the emergency economic powers act of 1977 case closed,2019-08-24 01:58:00,01:58:00,2019-08-24,0.9988707,0.0011293256,-1
221,1.16528e+18,when i looked up to the sky and jokingly said i am the chosen one at a press conference two days ago referring to taking on trade with china little did i realize that the media would claim that i had a messiah complex they knew i was kidding being sarcastic and just,2019-08-24 13:00:00,13:00:00,2019-08-24,0.9966769,0.0033230437,-1
222,1.16576e+18,in france we are all laughing at how knowingly inaccurate the us reporting of events and conversations at the g7 is these leaders and many others are getting a major case study of fake news at its finest theyve got it all wrong from iran to china tariffs to boris,2019-08-25 21:10:00,21:10:00,2019-08-25,0.9980077,0.0019922773,-1
223,1.16592e+18,great respect for the fact that president xi  his representatives want calm resolution so impressed that they are willing to come out  state the facts so accurately this is why he is a great leader  representing a great country talks are continuinghttpswwwmarketwatchcomstorychinastoptradeofficialsayshehopesforcalmresolutiontotariffwarreport20190825 ,2019-08-26 07:30:00,07:30:00,2019-08-26,0.5868237,0.41317627,-1
224,1.16668e+18,so interesting to read and see all of the free and interesting advice i am getting on china from people who have tried to handle it before and failed miserably  in fact they got taken to the cleaners we are doing very well with china this has never happened to them before,2019-08-28 10:06:00,10:06:00,2019-08-28,0.9988864,0.0011136158,-1
225,1.16741e+18,general motors which was once the giant of detroit is now one of the smallest auto manufacturers there they moved major plants to china before i came into office this was done despite the saving help given them by the usa now they should start moving back to america again,2019-08-30 10:06:00,10:06:00,2019-08-30,0.99980205,0.00019793342,-1
226,1.16787e+18,just watched congresswoman debbie dingell and many other democrats wanting to give up on our very successful trade battle with china which has had its worst economic year in memory and getting worse we are taking in billions will be big for farmers and all,2019-08-31 16:29:00,16:29:00,2019-08-31,0.9779288,0.022071114,-1
227,1.16814e+18,peter morici economist tariffs will not impact american consumers that much because the chinese currency has gone down which gives our importers a discount importers can find suppliers outside of china absolutely worth it we dont want to be servants to the chinese this,2019-09-01 10:25:00,10:25:00,2019-09-01,0.99027526,0.009724681,-1
228,1.16887e+18,we are doing very well in our negotiations with china while i am sure they would love to be dealing with a new administration so they could continue their practice of ripoff usa600 byear16 months plus is a long time to be hemorrhaging jobs and companies on a longshot,2019-09-03 11:12:00,11:12:00,2019-09-03,0.988106,0.011893983,-1
229,1.16888e+18,for all of the geniuses out there many who have been in other administrations and taken to the cleaners by china that want me to get together with the eu and others to go after china trade practices remember the eu  all treat us very unfairly on trade also will change,2019-09-03 11:33:00,11:33:00,2019-09-03,0.99774337,0.002256652,-1
230,1.16925e+18,us winning trade war with china in dollars cnbc,2019-09-04 11:52:00,11:52:00,2019-09-04,0.999642,0.00035792458,-1
231,1.16925e+18,the chinese are very adept at not accepting anything youve got to be very tough and thats what trump is doing its in chinas interest to correct and i think well end up with a solution thats dramatically better than we have today frankly i think the impact of what,2019-09-04 12:18:00,12:18:00,2019-09-04,0.99996316,3.681817e-05,-1
232,1.16936e+18,1 which country has the largest carbon emission reduction america 2 who has dumped the most carbon into the air china 3 91 of the worlds population are exposed to air pollution above the world health organizations suggested level none are in the usa,2019-09-04 19:08:00,19:08:00,2019-09-04,0.99904627,0.00095371524,-1
233,1.16999e+18,china is eating the tariffs billions pouring into usa targeted patriot farmers getting massive dollars from the incoming tariffs good jobs numbers no inflationfed china having worst year in decades talks happening good for all,2019-09-06 13:14:00,13:14:00,2019-09-06,0.99979943,0.00020053706,-1
234,1.17017e+18,china just enacted a major stimulus plan with all the tariffs they are paying to the usa billions and billions of dollars they need it in the meantime our federal reserve sits back and does nothing,2019-09-07 01:05:00,01:05:00,2019-09-07,0.9804984,0.01950163,-1
235,1.17173e+18,china suspends tariffs on some us products being hit very hard supply chains breaking up as many companies move or look to move to other countries much more expensive to china than originally thought  cnbc  joesquawk,2019-09-11 08:14:00,08:14:00,2019-09-11,0.9958255,0.004174488,-1
236,1.17193e+18,at the request of the vice premier of china liu he and due to the fact that the peoples republic of china will be celebrating their 70th anniversary,2019-09-11 21:17:00,21:17:00,2019-09-11,0.9937441,0.0062559843,-1
237,1.17213e+18,it is expected that china will be buying large amounts of our agricultural products,2019-09-12 10:45:00,10:45:00,2019-09-12,0.99941456,0.0005854217,-1
238,1.17356e+18,producer prices in china shrank most in 3 years due to chinas big devaluation of their currency coupled with monetary stimulus federal reserve not watching will fed ever get into the game dollar strongest ever really bad for exports no inflationhighest interest rates,2019-09-16 09:47:00,09:47:00,2019-09-16,0.9997775,0.00022250968,-1
239,1.17577e+18,the real story involves hunter biden going around the world and collecting large payments from foreign governments and foreign oligarchs peter schweizer laura ingraham hunter made a fortune in ukraine and in china he knew nothing about energy or anything else,2019-09-22 11:39:00,11:39:00,2019-09-22,0.99999714,2.909104e-06,-1
240,1.17695e+18,taken out of ukraine and china additionally i demand transparency from democrats that went to ukraine and attempted to force the new president to do things that they wanted under the form of political threat,2019-09-25 18:17:00,18:17:00,2019-09-25,0.9994849,0.0005150639,-1
241,1.17736e+18,the president of ukraine said that he was not pressured by me to do anything wrong cant have better testimony than that as vp biden had his son on the other hand take out millions of dollars by strong arming the ukrainian president also looted millions from china bad,2019-09-26 21:02:00,21:02:00,2019-09-26,0.9472666,0.05273348,-1
242,1.17864e+18,china trade turmoil china urging a calm and rational solution  mariabartiromo  foxbusiness china is doing very poorly while the usa under your favorite presidents leadership continues to soar to new heights  and despite the do nothing democrats we have just begun,2019-09-30 09:48:00,09:48:00,2019-09-30,0.13867228,0.86132777,1
243,1.17865e+18,place in trade its taking shape in military competition johnathan ward author and china expert we are winning and we will win they should not have broken the deal we had with them happy birthday china,2019-09-30 10:31:00,10:31:00,2019-09-30,0.8971528,0.102847226,-1
244,1.17867e+18,the fake news media wants to stay as far away as possible from the ukraine and china deals made by the bidens a corrupt media is so bad for our country in actuality the media may be even more corrupt than the bidens which is hard to do,2019-09-30 12:03:00,12:03:00,2019-09-30,0.9994355,0.0005644761,-1
245,1.17899e+18,congratulations to president xi and the chinese people on the 70th anniversary of the peoples republic of china,2019-10-01 08:54:00,08:54:00,2019-10-01,0.99874663,0.0012533511,-1
246,1.18048e+18,somebody please wake up mitt romney and tell him that my conversation with the ukrainian president was a congenial and very appropriate one and my statement on china pertained to corruption not politics if mitt worked this hard on obama he could have won sadly he choked,2019-10-05 12:06:00,12:06:00,2019-10-05,0.840597,0.15940309,-1
247,1.18086e+18,and separately got 15 billion dollars from china despite no experience and for no apparent reason there is no way these can be legitimate transactions as lawyers  others have stated as president i have an obligation to look into possible or probable corruption,2019-10-06 12:58:00,12:58:00,2019-10-06,0.99580956,0.0041904994,-1
248,1.18089e+18,and by the way i would love running against 1 joe biden  i just dont think its going to happen sleepy joe wont get to the starting gate  based on all of the money he  his family probably extorted joe should hang it up i wouldnt want him dealing with china  u,2019-10-06 14:42:00,14:42:00,2019-10-06,0.9966288,0.0033711737,-1
249,1.18099e+18,  60minutes forgot to report that we are helping the great farmers of the usa to the tune of 28 billion dollars for the last two years paid for out of tariffs paid to the united states by china for targeting the farmer they devalued their currency therefore paying the cost,2019-10-06 21:54:00,21:54:00,2019-10-06,0.99549,0.0045100264,-1
250,1.18123e+18,i was elected on getting out of these ridiculous endless wars where our great military functions as a policing operation to the benefit of people who dont even like the usa the two most unhappy countries at this move are russia  china because they love seeing us bogged,2019-10-07 13:20:00,13:20:00,2019-10-07,0.8291644,0.17083557,-1
251,1.18229e+18,big day of negotiations with china they want to make a deal but do i i meet with the vice premier tomorrow at the white house,2019-10-10 11:49:00,11:49:00,2019-10-10,0.87460166,0.12539837,-1
252,1.18265e+18,good things are happening at china trade talk meeting warmer feelings than in recent past more like the old days i will be meeting with the vice premier today all would like to see something significant happen,2019-10-11 11:49:00,11:49:00,2019-10-11,0.99869615,0.0013038402,-1
253,1.18266e+18,one of the great things about the china deal is the fact that for various reasons we do not have to go through the very long and politically complex congressional approval process when the deal is fully negotiated i sign it myself on behalf of our country fast and clean,2019-10-11 12:15:00,12:15:00,2019-10-11,0.7867729,0.2132271,-1
254,1.18286e+18,so funny to watch steve kerr grovel and pander when asked a simple question about china he chocked and looks weak and pathetic dont want him at the white house,2019-10-12 01:25:00,01:25:00,2019-10-12,0.99869007,0.0013099118,-1
255,1.18302e+18,the deal i just made with china is by far the greatest and biggest deal ever made for our great patriot farmers in the history of our country in fact there is a question as to whether or not this much product can be produced our farmers will figure it out thank you china,2019-10-12 12:09:00,12:09:00,2019-10-12,0.999933,6.703214e-05,-1
256,1.1835e+18,my deal with china is that they will immediately start buying very large quantities of our agricultural product not wait until the deal is signed over the next 3 or 4 weeks they have already started likewise financial services and other deal aspects start preparing,2019-10-13 19:47:00,19:47:00,2019-10-13,0.9987551,0.0012448634,-1
257,1.1835e+18,china has already begun agricultural purchases from our great patriot farmers  ranchers,2019-10-13 19:50:00,19:50:00,2019-10-13,0.9999795,2.0505011e-05,-1
258,1.18382e+18,and assad to protect the land of our enemy anyone who wants to assist syria in protecting the kurds is good with me whether it is russia china or napoleon bonaparte i hope they all do great we are 7000 miles away,2019-10-14 17:10:00,17:10:00,2019-10-14,0.9919911,0.008008849,-1
259,1.1839e+18,a big scandal at  abc news they got caught using really gruesome fake footage of the turks bombing in syria a real disgrace tomorrow they will ask softball questions to sleepy joe bidens son hunter like why did ukraine  china pay you millions when you knew nothing payoff,2019-10-14 22:21:00,22:21:00,2019-10-14,0.9999925,7.551762e-06,-1
260,1.1899e+18,china and the usa are working on selecting a new site for signing of phase one of trade agreement about 60 of total deal after apec in chile was canceled do to unrelated circumstances the new location will be announced soon president xi and president trump will do signing,2019-10-31 11:24:00,11:24:00,2019-10-31,0.9993266,0.0006734325,-1
261,1.18991e+18,our manufacturers we should have lower interest rates than germany japan and all others we are now by far the biggest and strongest country but the fed puts us at a competitive disadvantage china is not our problem the federal reserve is we will win anyway,2019-10-31 12:37:00,12:37:00,2019-10-31,0.9994648,0.0005352354,-1
262,1.19421e+18,ukrainian energy company and more millions taken from china and now reports of other companies and countries also giving him big money are certainly looking very corrupt to put it mildly to me both bidens should be forced to testify in this no due process scam,2019-11-12 08:25:00,08:25:00,2019-11-12,0.9993837,0.0006163148,-1
263,1.1961e+18,our great farmers will recieve another major round of cash compliments of china tariffs prior to thanksgiving the smaller farms and farmers will be big beneficiaries in the meantime and as you may have noticed china is starting to buy big again japan deal done enjoy,2019-11-17 13:08:00,13:08:00,2019-11-17,0.9692545,0.03074548,-1
264,1.19646e+18,just finished a very good  cordial meeting at the white house with jay powell of the federal reserve everything was discussed including interest rates negative interest low inflation easing dollar strength  its effect on manufacturing trade with china eu  others etc,2019-11-18 13:01:00,13:01:00,2019-11-18,0.9990445,0.0009554815,-1
265,1.20146e+18,us markets are up as much as 21 since the announcement of tariffs on 312018  and the us is taking in massive amounts of money and giving some to our farmers who have been targeted by china,2019-12-02 08:11:00,08:11:00,2019-12-02,0.94710207,0.052897904,-1
266,1.20311e+18,why is the world bank loaning money to china can this be possible china has plenty of money and if they dont they create it stop,2019-12-06 21:28:00,21:28:00,2019-12-06,0.9889415,0.011058573,-1
267,1.2037e+18,with the us presidential election in november north korea under the leadership of kim jong un has tremendous economic potential but it must denuclearize as promised nato china russia japan and the entire world is unified on this issue,2019-12-08 12:17:00,12:17:00,2019-12-08,0.99992466,7.534809e-05,-1
268,1.20372e+18,biden on the board of the largest natural gas company in ukraine getting paid 83000 a month 10 times as much as a board member of  exxonmobil thank you ted he also made a fortune from china and others but zero before his father became vp  meetthepress,2019-12-08 13:50:00,13:50:00,2019-12-08,0.99717975,0.0028203146,-1
269,1.20513e+18,getting very close to a big deal with china they want it and so do we,2019-12-12 11:35:00,11:35:00,2019-12-12,0.9257337,0.074266344,-1
270,1.20549e+18,the wall street journal story on the china deal is completely wrong especially their statement on tariffs fake news they should find a better leaker,2019-12-13 11:06:00,11:06:00,2019-12-13,0.9998926,0.00010743569,-1
271,1.20551e+18,we have agreed to a very large phase one deal with china they have agreed to many structural changes and massive purchases of agricultural product energy and manufactured goods plus much more the 25 tariffs will remain as is with 7 12 put on much of the remainder,2019-12-13 12:25:00,12:25:00,2019-12-13,0.9957688,0.004231246,-1
272,1.20593e+18,chuck schumer sat for years during the obama administration and watched as china ripped off the united states he  the do nothing democrats did nothing as this  carnage took place now without even seeing it he snipes at our great new deal with china too bad cryin chuck,2019-12-14 16:09:00,16:09:00,2019-12-14,0.995596,0.0044040126,-1
273,1.20645e+18,energy independence manufacturing resilience illegal immigration coming down the wall going up china confronted the caliphate defeated nafta renegotiated our military rebuilt nato paying more regulations costing lessand much more this is why theyre,2019-12-16 02:28:00,02:28:00,2019-12-16,0.96813667,0.031863343,-1
274,1.20695e+18,  foxnews trump wins major victories in china and usmca trade deals defense spending and space force thank you,2019-12-17 11:48:00,11:48:00,2019-12-17,0.9999938,6.164946e-06,-1
275,1.20805e+18,had a very good talk with president xi of china concerning our giant trade deal china has already started large scale purchaes of agricultural product  more formal signing being arranged also talked about north korea where we are working with china  hong kong progress,2019-12-20 12:24:00,12:24:00,2019-12-20,0.98969144,0.010308568,-1
276,1.21201e+18,i will be signing our very large and comprehensive phase one trade deal with china on january 15 the ceremony will take place at the white house high level representatives of china will be present at a later date i will be going to beijing where talks will begin on phase two,2019-12-31 11:16:00,11:16:00,2019-12-31,0.9996767,0.00032336375,-1
278,1.02992e+18,mark levin when they had power they didnt stop the russians the chinese the north koreans they funded the iranians  are responsible for the greatest scandal in american history by interfering with our election  trying to undermine the trump campaign and trump presidency,2018-08-16 00:31:00,00:31:00,2018-08-16,0.99815035,0.0018496423,-1
279,1.03879e+18,ford has abruptly killed a plan to sell a chinesemade small vehicle in the us because of the prospect of higher us tariffs cnbc this is just the beginning this car can now be built in the usa and ford will pay no tariffs,2018-09-09 11:49:00,11:49:00,2018-09-09,0.9992568,0.00074314314,-1
280,1.11099e+18,just met with  sundarpichai president of  google who is obviously doing quite well he stated strongly that he is totally committed to the us military not the chinese military,2019-03-27 17:38:00,17:38:00,2019-03-27,0.97182345,0.028176565,-1
281,1.1176e+18,chinese telecom giant huawei hires former obama cyber security official as a lobbyist this is not good or acceptable  foxnews  stevehiltonx,2019-04-14 23:42:00,23:42:00,2019-04-14,0.99998057,1.9463383e-05,-1
282,1.1511e+18,billionaire tech investor peter thiel believes google should be investigated for treason he accuses google of working with the chinese government  foxandfriends a great and brilliant guy who knows this subject better than anyone the trump administration will take a look,2019-07-16 09:46:00,09:46:00,2019-07-16,0.99967444,0.00032554413,-1
283,1.16133e+18,our intelligence has informed us that the chinese government is moving troops to the border with hong kong everyone should be calm and safe,2019-08-13 15:17:00,15:17:00,2019-08-13,0.99966633,0.0003336975,-1
284,1.16167e+18,so far youve had tariffs imposed on 300 billion dollars worth of chinese products but you cant tell me that it has hurt our economy it really hasnt led to any kind of serious rise in prices at the consumer level  varneyco  foxbusiness and we are taking in billions,2019-08-14 13:51:00,13:51:00,2019-08-14,0.08805609,0.9119439,1
285,1.16982e+18,i think president trump is set in his ways because he doesnt see any weakening i mean look at the joblessness report today what im surprised at is how strong the consumer is i think the chinese need it a deal more than we do its statistical i just think,2019-09-06 01:33:00,01:33:00,2019-09-06,0.9033844,0.096615605,-1
286,1.18378e+18,wow hunter biden is being forced to leave a chinese company now watch the fake news wrap their greasy and very protective arms around him only softball questions of him please,2019-10-14 14:18:00,14:18:00,2019-10-14,0.99971503,0.00028489198,-1
287,1.1939e+18,the chinese say about trumps trade war  tariffs he brought us to the table this is the most prosperous economy the world has ever seen and its going to be a very prosperous economy jamie dimon on  60minutes thank you president trump  the republican party,2019-11-11 11:25:00,11:25:00,2019-11-11,0.99963105,0.00036893433,-1
317,9.50012e+17,leaving camp david for the white house great meetings with the cabinet and military on many very important subjects including border security  the desperately needed wall the ever increasing drug and opioid problem infrastructure military budget trade and daca,2018-01-07 11:33:00,11:33:00,2018-01-07,0.27055645,0.72944355,1
318,9.53951e+17,the wall will be paid for directly or indirectly or through longer term reimbursement by mexico which has a ridiculous 71 billion dollar trade surplus with the us the 20 billion dollar wall is peanuts compared to what mexico makes from the us nafta is a bad joke,2018-01-18 08:25:00,08:25:00,2018-01-18,0.99845266,0.0015473173,-1
319,9.69184e+17,our steel and aluminum industries and many others have been decimated by decades of unfair trade and bad policy with countries from around the world we must not let our country companies and workers be taken advantage of any longer we want free fair and smart trade,2018-03-01 09:12:00,09:12:00,2018-03-01,0.8491417,0.15085825,-1
320,9.69525e+17,when a country usa is losing many billions of dollars on trade with virtually every country it does business with trade wars are good and easy to win example when we are down 100 billion with a certain country and they get cute dont trade anymorewe win big its easy,2018-03-02 07:50:00,07:50:00,2018-03-02,0.99030685,0.009693182,-1
321,9.69572e+17,when a country taxes our products coming in at say 50 and we tax the same product coming into our country at zero not fair or smart we will soon be starting reciprocal taxes so that we will charge the same thing as they charge us 800 billion trade deficithave no choice,2018-03-02 10:57:00,10:57:00,2018-03-02,0.5547911,0.44520888,-1
322,9.69992e+17,the united states has an 800 billion dollar yearly trade deficit because of our very stupid trade deals and policies our jobs and wealth are being given to other countries that have taken advantage of us for years they laugh at what fools our leaders have been no more,2018-03-03 14:43:00,14:43:00,2018-03-03,0.99857175,0.0014282205,-1
323,9.69994e+17,if the eu wants to further increase their already massive tariffs and barriers on us companies doing business there we will simply apply a tax on their cars which freely pour into the us they make it impossible for our cars and more to sell there big trade imbalance,2018-03-03 14:53:00,14:53:00,2018-03-03,0.99856156,0.001438488,-1
324,9.70451e+17,we are on the losing side of almost all trade deals our friends and enemies have taken advantage of the us for many years our steel and aluminum industries are dead sorry its time for a change make america great again,2018-03-04 21:10:00,21:10:00,2018-03-04,0.9929345,0.0070654303,-1
325,9.70627e+17,we have large trade deficits with mexico and canada nafta which is under renegotiation right now has been a bad deal for usa massive relocation of companies  jobs tariffs on steel and aluminum will only come off if new  fair nafta agreement is signed also canada must,2018-03-05 08:47:00,08:47:00,2018-03-05,0.99827147,0.0017284661,-1
326,9.71346e+17,from bush 1 to present our country has lost more than 55000 factories 6000000 manufacturing jobs and accumulated trade deficits of more than 12 trillion dollars last year we had a trade deficit of almost 800 billion dollars bad policies  leadership must win again  maga,2018-03-07 08:24:00,08:24:00,2018-03-07,0.99858475,0.0014153119,-1
327,9.7135e+17,from bush 1 to present our country has lost more than 55000 factories 6000000 manufacturing jobs and accumulated trade deficits of more than 12 trillion dollars last year we had a trade deficit of almost 800 billion dollars bad policies  leadership must win again  maga,2018-03-07 08:40:00,08:40:00,2018-03-07,0.99858475,0.0014153119,-1
328,9.71727e+17,looking forward to 330 pm meeting today at the white house we have to protect  build our steel and aluminum industries while at the same time showing great flexibility and cooperation toward those that are real friends and treat us fairly on both trade and the military,2018-03-08 09:38:00,09:38:00,2018-03-08,0.29126164,0.7087383,1
329,9.72243e+17,spoke to pm  turnbullmalcolm of australia he is committed to having a very fair and reciprocal military and trade relationship working very quickly on a security agreement so we dont have to impose steel or aluminum tariffs on our ally the great nation of australia,2018-03-09 19:48:00,19:48:00,2018-03-09,0.9440899,0.055910036,-1
330,9.72523e+17,spoke to prime minister abe of japan who is very enthusiastic about talks with north korea also discussing opening up japan to much better trade with the us currently have a massive 100 billion trade deficit not fair or sustainable it will all work out,2018-03-10 14:23:00,14:23:00,2018-03-10,0.9932661,0.006733907,-1
331,9.72585e+17,the european union wonderful countries who treat the us very badly on trade are complaining about the tariffs on steel  aluminum if they drop their horrific barriers  tariffs on us products going in we will likewise drop ours big deficit if not we tax cars etc fair,2018-03-10 18:29:00,18:29:00,2018-03-10,0.9971866,0.0028134342,-1
332,9.73931e+17,we cannot keep a blind eye to the rampant unfair trade practices against our country,2018-03-14 12:37:00,12:37:00,2018-03-14,0.99360186,0.0063980985,-1
333,9.74242e+17,larry kudlow will be my chief economic advisor as director of the national economic council our country will have many years of great economic  financial success with low taxes unparalleled innovation fair trade and an ever expanding labor force leading the way  maga,2018-03-15 09:11:00,09:11:00,2018-03-15,0.99990416,9.579645e-05,-1
334,9.74276e+17,we do have a trade deficit with canada as we do with almost all countries some of them massive pm justin trudeau of canada a very good guy doesnt like saying that canada has a surplus vs the usnegotiating but they dothey almost all doand thats how i know,2018-03-15 11:29:00,11:29:00,2018-03-15,0.9916625,0.008337541,-1
335,9.76891e+17,as a candidate i pledged that if elected i would use every lawful tool to combat unfair trade protect american workers and defend our national security today we took another critical step to fulfill that commitment http45whgovsection301 pictwittercomnmzqos3bua,2018-03-22 16:40:00,16:40:00,2018-03-22,0.9999008,9.917769e-05,-1
336,9.78433e+17,trade talks going on with numerous countries that for many years have not treated the united states fairly in the end all will be happy,2018-03-26 22:44:00,22:44:00,2018-03-26,0.17165236,0.8283477,1
337,9.79029e+17,  ustraderep just announced an agreement in principle with south korea on korus a great deal for american and korean workers lets now focus on our important security relationship,2018-03-28 14:14:00,14:14:00,2018-03-28,0.999585,0.00041506646,-1
338,9.84631e+17,would only join tpp if the deal were substantially better than the deal offered to pres obama we already have bilateral deals with six of the eleven nations in tpp and are working to make a deal with the biggest of those nations japan who has hit us hard on trade for years,2018-04-13 01:15:00,01:15:00,2018-04-13,0.9959298,0.0040701665,-1
339,9.86219e+17,i am in florida and looking forward to my meeting with prime minister abe of japan working on trade and military security,2018-04-17 10:24:00,10:24:00,2018-04-17,0.99968135,0.0003186271,-1
340,9.86979e+17,great meeting with prime minister abe of japan who has just left florida talked in depth about north korea military and trade good things will happen,2018-04-19 12:45:00,12:45:00,2018-04-19,0.9985588,0.0014411996,-1
341,9.88821e+17,having great meetings and discussions with my friend president  emmanuelmacron of france we are in the midst of meetings on iran syria and trade we will be holding a joint press conference shortly here at the  whitehouse pictwittercomju1fxhgjad,2018-04-24 14:43:00,14:43:00,2018-04-24,0.9997707,0.0002293501,-1
342,9.89145e+17,looking forward to my meeting with tim cook of apple we will be talking about many things including how the us has been treated unfairly for many years by many countries on trade,2018-04-25 12:11:00,12:11:00,2018-04-25,0.9934191,0.0065809,-1
343,1.00015e+18,funny to watch the democrats criticize trade deals being negotiated by me when they dont even know what the deals are and when for 8 years the obama administration did nothing on trade except let other countries rip off the united states lost almost 800 billionyear under o,2018-05-25 20:45:00,20:45:00,2018-05-25,0.37051907,0.62948096,1
344,1.00015e+18,but complain and obstruct they made only bad deals iran and their socalled trade deals are the laughing stock of the world,2018-05-25 21:13:00,21:13:00,2018-05-25,0.99986684,0.00013314943,-1
345,1.00142e+18,sorry ive got to start focusing my energy on north korea nuclear bad trade deals va choice the economy rebuilding the military and so much more and not on the rigged russia witch hunt that should be investigating clintonrussiafbijusticeobamacomeylynch etc,2018-05-29 09:27:00,09:27:00,2018-05-29,0.9954482,0.0045518316,-1
346,1.0023e+18,fair trade,2018-05-31 19:19:00,19:19:00,2018-05-31,0.9906433,0.009356673,-1
347,1.00254e+18,canada has treated our agricultural business and farmers very poorly for a very long period of time highly restrictive on trade they must open their markets and take down their trade barriers they report a really high surplus on trade with us do timber  lumber in us,2018-06-01 11:18:00,11:18:00,2018-06-01,0.99805355,0.0019464152,-1
348,1.00297e+18,the united states must at long last be treated fairly on trade if we charge a country zero to sell their goods and they charge us 25 50 or even 100 percent to sell ours it is unfair and can no longer be tolerated that is not free or fair trade it is stupid trade,2018-06-02 15:51:00,15:51:00,2018-06-02,0.9999037,9.6321506e-05,-1
349,1.00302e+18,when youre almost 800 billion dollars a year down on trade you cant lose a trade war the us has been ripped off by other countries for years on trade time to get smart,2018-06-02 19:23:00,19:23:00,2018-06-02,0.22105671,0.77894324,1
350,1.00362e+18,the us has made such bad trade deals over so many years that we can only win,2018-06-04 10:43:00,10:43:00,2018-06-04,0.99312145,0.0068785436,-1
351,1.00417e+18,chris farrell judicial watch they were running an operation to undermine a candidate for president of the us these are all violations of law this is intelligence tradecraft to steer an election theres nothing more grave when it comes to abuse of our intelligence system,2018-06-05 23:23:00,23:23:00,2018-06-05,0.9996393,0.00036076663,-1
352,1.00469e+18,isnt it ironic getting ready to go to the g7 in canada to fight for our country on trade we have the worst trade deals ever made then off to singapore to meet with north korea  the nuclear problembut back home we still have the 13 angry democrats pushing the witch hunt,2018-06-07 09:57:00,09:57:00,2018-06-07,0.78965586,0.21034414,-1
353,1.00472e+18,looking forward to seeing my friend prime minister  abeshinzo of japan at noon will be discussing north korea and trade,2018-06-07 12:01:00,12:01:00,2018-06-07,0.99986434,0.00013561037,-1
354,1.00481e+18,pm abe and i are also working to improve the trading relationship between the us and japan something we have to do the us seeks a bilateral deal with japan that is based on the principle of fairness and reciprocity were working hard to reduce our trade imbalancepictwittercompnqehoplk0,2018-06-07 17:55:00,17:55:00,2018-06-07,0.9995975,0.000402481,-1
355,1.00485e+18,please tell prime minister trudeau and president macron that they are charging the us massive tariffs and create nonmonetary barriers the eu trade surplus with the us is 151 billion and canada keeps our farmers and others out look forward to seeing them tomorrow,2018-06-07 20:04:00,20:04:00,2018-06-07,0.9067384,0.093261555,-1
356,1.00491e+18,why isnt the european union and canada informing the public that for years they have used massive trade tariffs and nonmonetary trade barriers against the us totally unfair to our farmers workers  companies take down your tariffs  barriers or we will more than match you,2018-06-08 00:15:00,00:15:00,2018-06-08,0.9999832,1.6834432e-05,-1
357,1.00503e+18,looking forward to straightening out unfair trade deals with the g7 countries if it doesnt happen we come out even better,2018-06-08 08:25:00,08:25:00,2018-06-08,0.99992275,7.72105e-05,-1
358,1.00505e+18,i am heading for canada and the g7 for talks that will mostly center on the long time unfair trade practiced against the united states from there i go to singapore and talks with north korea on denuclearization wont be talking about the russian witch hunt hoax for a while,2018-06-08 09:22:00,09:22:00,2018-06-08,0.9755822,0.02441782,-1
359,1.00555e+18,usa trade they fully understand where i am coming from after many decades fair and reciprocal trade will happen,2018-06-09 18:56:00,18:56:00,2018-06-09,0.9936865,0.006313497,-1
360,1.00555e+18,the united states will not allow other countries to impose massive tariffs and trade barriers on its farmers workers and companies while sending their product into our country tax free we have put up with trade abuse for many decades  and that is long enough,2018-06-09 18:57:00,18:57:00,2018-06-09,0.99865794,0.0013420704,-1
361,1.00598e+18,fair trade is now to be called fool trade if it is not reciprocal according to a canada release they make almost 100 billion dollars in trade with us guess they were bragging and got caught minimum is 17b tax dairy from us at 270 then justin acts hurt when called out,2018-06-10 23:05:00,23:05:00,2018-06-10,0.6103792,0.38962075,-1
362,1.00598e+18,why should i as president of the united states allow countries to continue to make massive trade surpluses as they have for decades while our farmers workers  taxpayers have such a big and unfair price to pay not fair to the people of america 800 billion trade deficit,2018-06-10 23:17:00,23:17:00,2018-06-10,0.96976995,0.030230096,-1
363,1.00599e+18,and add to that the fact that the us pays close to the entire cost of natoprotecting many of these same countries that rip us off on trade they pay only a fraction of the costand laugh the european union had a 151 billion surplusshould pay much more for military,2018-06-10 23:29:00,23:29:00,2018-06-10,0.979332,0.020668091,-1
364,1.00599e+18,germany pays 1 slowly of gdp towards nato while we pay 4 of a much larger gdp does anybody believe that makes sense we protect europe which is good at great financial loss and then get unfairly clobbered on trade change is coming,2018-06-10 23:42:00,23:42:00,2018-06-10,0.9935455,0.0064545516,-1
365,1.006e+18,sorry we cannot let our friends or enemies take advantage of us on trade anymore we must put the american worker first,2018-06-11 00:41:00,00:41:00,2018-06-11,0.99829394,0.0017060237,-1
366,1.00633e+18,our great larry kudlow who has been working so hard on trade and the economy has just suffered a heart attack he is now in walter reed medical center,2018-06-11 22:35:00,22:35:00,2018-06-11,0.99515116,0.0048488555,-1
