,id,content,date,negative_prob,positive_prob
515,8.61544e+17,congratulations to  pga_johndaly on his big win yesterday john is a great guy who never gave up  and now a winner again,5/8/2017 6:32,0.9925708,0.007429164
516,8.61551e+17,general flynn was given the highest security clearance by the obama administration  but the fake news seldom likes talking about that,5/8/2017 6:57,0.00048979383,0.99951017
517,8.61592e+17,ask sally yates under oath if she knows how classified information got into the newspapers soon after she explained it to wh counsel,5/8/2017 9:43,0.9999999,1.4446742e-07
518,8.61637e+17,honored to welcome georgia prime minister giorgi kvirikashvili to the  whitehouse today with  vp mike pence httpsinstagramcompbt1xh1ngcik pictwittercomfnkkuwlfdp,5/8/2017 12:42,0.0019775934,0.99802244
519,8.61713e+17,director clapper reiterated what everybody including the fake media already knows there is no evidence of collusion w russia and trump,5/8/2017 17:41,0.05374331,0.9462567
520,8.61713e+17,sally yates made the fake media extremely unhappy today  she said nothing but old news,5/8/2017 17:43,0.99999666,3.3641109e-06
521,8.61714e+17,the russiatrump collusion story is a total hoax when will this taxpayer funded charade end,5/8/2017 17:46,0.032672983,0.96732706
522,8.61715e+17,biggest story today between clapper  yates is on surveillance why doesnt the media report on this  fakenews,5/8/2017 17:50,0.09394792,0.90605205
523,8.61994e+17,it was an honor to welcome the teachers of the year to the wh last month today we honor and thank all teachers  nationalteachersdaypictwittercom0gj8tira5y,5/9/2017 12:19,0.27870277,0.7212972
524,8.62059e+17,manufacturing openings hires rise to highest levels of the recoveryhttpwwwwashingtonexaminercommanufacturingopeningshiresrisetohighestlevelsoftherecoveryarticle2622515 ,5/9/2017 16:38,0.12489932,0.8751007
525,8.62136e+17,cryin chuck schumer stated recently i do not have confidence in him james comey any longer then acts so indignant  draintheswamp,5/9/2017 21:42,0.0049678474,0.9950322
526,8.62264e+17,the democrats have said some of the worst things about james comey including the fact that he should be fired but now they play so sad,5/10/2017 6:10,0.9999156,8.445191e-05
527,8.62266e+17,james comey will be replaced by someone who will do a far better job bringing back the spirit and prestige of the fbi,5/10/2017 6:19,0.46164352,0.5383565
528,8.62268e+17,comey lost the confidence of almost everyone in washington republican and democrat alike when things calm down they will be thanking me,5/10/2017 6:27,0.82477856,0.17522144
529,8.62282e+17,watching senator richard blumenthal speak of comey is a joke richie devised one of the greatest military frauds in us history for,5/10/2017 7:24,0.55946773,0.44053227
530,8.62284e+17,years as a pol in connecticut blumenthal would talk of his great bravery and conquests in vietnam  except he was never there when,5/10/2017 7:30,0.97330046,0.02669956
531,8.62286e+17,caught he cried like a baby and begged for forgivenessand now he is judge  jury he should be the one who is investigated for his acts,5/10/2017 7:39,0.6636228,0.33637723
532,8.6229e+17,the roger stone report on  cnn is false  fake news have not spoken to roger in a long time  had nothing to do with my decision,5/10/2017 7:57,0.11901888,0.88098115
533,8.62388e+17,dems have been complaining for months  months about dir comey now that he has been fired they pretend to be aggrieved phony hypocrites,5/10/2017 14:23,0.999944,5.607112e-05
534,8.62461e+17,the democrats should be ashamed this is a disgrace  draintheswamppictwittercomufbkeecm2v,5/10/2017 19:14,0.96347433,0.03652569
535,8.62753e+17,presidential executive order on strengthening the cybersecurity of federal networks and critical infrastructure http45whgovfd42sg pictwittercomcb05pve1zj,5/11/2017 14:34,0.19854912,0.8014509
536,8.62753e+17,presidential executive order on the establishment of presidential advisory commission on election integrity http45whgovg3prf1 pictwittercomzfu80enowh,5/11/2017 14:35,0.42213452,0.5778655
537,8.62758e+17,we finally agree on something rosiehttpstwittercomrosiestatus811352134256037889 ,5/11/2017 14:55,0.09583757,0.9041624
538,8.62768e+17,russia must be laughing up their sleeves watching as the us tears itself apart over a democrat excuse for losing the election,5/11/2017 15:34,0.508888,0.4911119
539,8.62788e+17,yesterday on the same day i had meetings with russian foreign minister sergei lavrov and the fm of ukraine pavlo klimkin  letsmakepeacepictwittercomspiirjqi6g,5/11/2017 16:54,0.005318223,0.9946818
540,8.62999e+17,again the story that there was collusion between the russians  trump campaign was fabricated by dems as an excuse for losing the election,5/12/2017 6:51,0.9352814,0.06471866
541,8.62999e+17,the fake media is working overtime today,5/12/2017 6:53,0.9998764,0.00012362601
542,8.63001e+17,as a very active president with lots of things happening it is not possible for my surrogates to stand at podium with perfect accuracy,5/12/2017 6:59,0.99235475,0.007645241
543,8.63003e+17,maybe the best thing to do would be to cancel all future press briefings and hand out written responses for the sake of accuracy,5/12/2017 7:07,0.119839884,0.8801601
544,8.63007e+17,james comey better hope that there are no tapes of our conversations before he starts leaking to the press,5/12/2017 7:26,0.99999285,7.183699e-06
545,8.63015e+17,when james clapper himself and virtually everyone else with knowledge of the witch hunt says there is no collusion when does it end,5/12/2017 7:54,0.98507535,0.014924707
546,8.63021e+17,china just agreed that the us will be allowed to sell beef and other major products into china once again this is real news,5/12/2017 8:20,0.8175123,0.18248776
547,8.63139e+17,today  flotus hosted a military mothers day event in the east room of the wh it was an honor to stop by say hello  introduce melaniapictwittercom0pvuuvf2vy,5/12/2017 16:09,0.72237355,0.27762648
548,8.63141e+17,today i welcomed the victory christian center school good luck the team america rocketry challenge  tarc watch http45whgovbvi5d1 pictwittercomzxbbhz7qcv,5/12/2017 16:16,0.62675077,0.37324923
549,8.63194e+17, weeklyaddress http45whgovgryott pictwittercom1iw7tvvnch,5/12/2017 19:47,0.48066357,0.5193364
550,8.63452e+17,will be interviewed by  judgejeanine on  foxnews at 900 pm saturday night enjoy,5/13/2017 12:54,0.00411903,0.99588096
551,8.63468e+17,i was thrilled to be back  libertyu congratulations to the class of 2017 this is your day and youve earned it http45whgovyc4dry pictwittercomqlhwvskrfb,5/13/2017 13:57,0.014888141,0.9851119
552,8.63774e+17,wishing  flotus melania and all of the great mothers out there a wonderful day ahead with family and friends happy  mothersday,5/14/2017 10:13,0.02124289,0.9787571
553,8.64207e+17,today i delivered remarks at the 36th annual national peace officers memorial service  nationalpoliceweek watch http45whgovblxeyb pictwittercomlae9axluw4,5/15/2017 14:54,0.0003282771,0.9996717
554,8.64296e+17, peaceofficersmemorialday and  policeweek proclamation httpswwwwhitehousegovthepressoffice20170515presidentdonaldjtrumpproclaimsmay152017peaceofficersmemorial pictwittercomumj6hklx4a,5/15/2017 20:47,0.301622,0.698378
555,8.64436e+17,as president i wanted to share with russia at an openly scheduled wh meeting which i have the absolute right to do facts pertaining,5/16/2017 6:03,0.020003531,0.97999644
556,8.64439e+17,to terrorism and airline flight safety humanitarian reasons plus i want russia to greatly step up their fight against isis  terrorism,5/16/2017 6:13,0.6813301,0.31866992
557,8.64453e+17,i have been asking director comey  others from the beginning of my administration to find the leakers in the intelligence community,5/16/2017 7:10,0.99998164,1.837977e-05
558,8.64511e+17,us industrial production surged in aprilhttpswwwwsjcomarticlesusindustrialproductionsurgedinapril1494940961 ,5/16/2017 11:02,0.7697157,0.23028426
559,8.64566e+17,it was a great honor to welcome the president of turkey recep tayyip erdoan to the  whitehouse todaypictwittercom4bwjocgnnv,5/16/2017 14:38,0.04284772,0.9571523
560,8.64943e+17,it was my great honor to deliver the  cgacommencement17 at the  uscgacademy congratulations to the class of 2017 http45whgovbbr882 pictwittercommbqsow7suu,5/17/2017 15:36,0.16862085,0.8313791
561,8.65173e+17,this is the single greatest witch hunt of a politician in american history,5/18/2017 6:52,0.9991616,0.00083835155
562,8.65207e+17,with all of the illegal acts that took place in the clinton campaign  obama administration there was never a special counsel appointed,5/18/2017 9:07,0.939088,0.060912006
563,8.65338e+17,a great honor to welcome president juan manuel santos of colombia to the white house today joint press confhttp45whgovc7xivq pictwittercomdpz6dovbph,5/18/2017 17:45,0.022958586,0.9770414
564,8.65388e+17,president donald j trump proclaims 5142017 through 5202017 as  policeweek proclamationhttp45whgovslr2xt  thankacop  lesmpictwittercomr5n8efmci0,5/18/2017 21:03,0.038604066,0.9613959
565,8.65574e+17,getting ready for my big foreign trip will be strongly protecting american interests  thats what i like to do,5/19/2017 9:24,0.99925095,0.0007490084
566,8.65693e+17, weeklyaddress http45whgov3kq9fe pictwittercomhiqofuc5cy,5/19/2017 17:16,0.48066357,0.5193364
567,8.65866e+17,great to be in riyadh saudi arabia looking forward to the afternoon and evening ahead  potusabroadpictwittercomjjora0kfyr,5/20/2017 4:44,0.06323171,0.93676823
568,8.65958e+17,thank you to the brave servicemen  women who have served and continue to serve the united states our true heroes  armedforcesdayhttpstwittercomdeptofdefensestatus865900236392210432 ,5/20/2017 10:50,0.99988914,0.00011083183
569,8.66335e+17,speech transcript at arab islamic american summit httpswwwfacebookcomdonaldtrumpposts10159172888005725  replay httpswwwfacebookcomdonaldtrumpposts10159173060090725   riyadhsummit  potusabroad,5/21/2017 11:47,0.95002407,0.04997593
570,8.66411e+17, riyadhsummit  potusabroadpictwittercomwddeoiv6os,5/21/2017 16:51,0.48066357,0.5193364
571,8.66749e+17,prime minister  netanyahu and  presidentruvi on behalf of  flotus melania and myself thank you for the invitation to join you today pictwittercom65npsnfs2e,5/22/2017 15:14,0.7415259,0.2584741
572,8.66988e+17,we stand in absolute solidarity with the people of the united kingdompictwittercomx6fuuxxyxe,5/23/2017 7:04,0.79905933,0.20094068
573,8.67043e+17,thank you for such a wonderful and unforgettable visit prime minister  netanyahu and  presidentruvi,5/23/2017 10:43,0.11008298,0.889917
574,8.67044e+17,israel saudi arabia and the middle east were great trying hard for peace doing well heading to vatican  pope then  g7 and  nato,5/23/2017 10:47,0.8131887,0.18681136
575,8.67047e+17,all civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace,5/23/2017 10:58,0.9496775,0.050322462
576,8.67355e+17,honor of a lifetime to meet his holiness pope francis i leave the vatican more determined than ever to pursue peace in our worldpictwittercomjzjdy7plli,5/24/2017 7:20,0.008254143,0.9917459
577,8.67473e+17,thank you for the warm welcome to brussels belgium this afternoonhttpstwittercommonarchiebestatus867430244504006660 ,5/24/2017 15:11,0.16277742,0.83722264
578,8.67801e+17,todays ceremony is a day for both remembrance and resolve  natomeeting  natopictwittercomynzv3btekb,5/25/2017 12:54,0.89653957,0.10346037
579,8.67834e+17,thank you for your support together we will make america safe and great again  potusabroad  usapictwittercom42vcwr5gka,5/25/2017 15:06,0.9167648,0.083235174
580,8.67874e+17,just arrived in taormina with  flotus melania  g7summit  usapictwittercoml7axolkbik,5/25/2017 17:44,0.17735158,0.82264835
581,8.68047e+17,just arrived in italy for the g7 trip has been very successful we made and saved the usa many billions of dollars and millions of jobs,5/26/2017 5:13,0.0031138272,0.9968862
582,8.68048e+17,getting ready to engage g7 leaders on many issues including economic growth terrorism and security,5/26/2017 5:14,0.9962131,0.0037869576
583,8.68202e+17,terrorists are engaged in a war against civilization it is up to all who value life to confront  defeat this evilhttp45whgovard1ny,5/26/2017 15:26,0.6438805,0.35611954
584,8.68205e+17,on behalf of  flotus melania and myself thank you for a wonderful dinner and evening president sergio mattarella  g7taorminapictwittercombbkmb8jkrg,5/26/2017 15:39,0.9008135,0.09918644
585,8.68406e+17,big g7 meetings today lots of very important matters under discussion first on the list of course is terrorism  g7taormina,5/27/2017 4:58,0.90405285,0.09594712
586,8.68407e+17,many nato countries have agreed to step up payments considerably as they should money is beginning to pour in nato will be much stronger,5/27/2017 5:03,0.006093662,0.9939063
587,8.68441e+17,i will make my final decision on the paris accord next week,5/27/2017 7:17,0.91628915,0.08371085
588,8.68501e+17,just left the  g7summit had great meetings on everything especially on trade where,5/27/2017 11:16,0.2599632,0.7400368
589,8.68501e+17,we push for the removal of all tradedistorting practicesto foster a truly level playing field,5/27/2017 11:17,0.20594883,0.79405123
590,8.68503e+17,i look forward to reading the  commercegov 232 analysis of steel and aluminum to be released in june will take major action if necessary,5/27/2017 11:22,0.34260026,0.6573997
591,8.68517e+17,bringing hundreds of billions of dollars back to the usa from the middle east  which will mean jobs jobs jobs,5/27/2017 12:19,0.9990029,0.0009971291
592,8.688e+17,big win in montana for republicans,5/28/2017 7:02,0.34717527,0.6528247
593,8.68802e+17,just returned from europe trip was a great success for america hard work but big results,5/28/2017 7:10,0.33562163,0.6643783
594,8.68807e+17,it is my opinion that many of the leaks coming out of the white house are fabricated lies made up by the  fakenews media,5/28/2017 7:33,0.0091775665,0.99082243
595,8.68808e+17,whenever you see the words sources say in the fake news media and they dont mention names,5/28/2017 7:34,0.9861304,0.013869582
596,8.6881e+17,it is very possible that those sources dont exist but are made up by fake news writers  fakenews is the enemy,5/28/2017 7:45,0.37379098,0.626209
597,8.68811e+17,does anyone notice how the montana congressional race was such a big deal to dems  fake news until the republican won v was poorly covered,5/28/2017 7:45,0.9958222,0.0041777957
598,8.6884e+17,british prime minister may was very angry that the info the uk gave to us about manchester was leaked gave me full details,5/28/2017 9:43,0.050276395,0.94972366
599,8.6898e+17,i suggest that we add more dollars to healthcare and make it the best anywhere obamacare is dead  the republicans will do much better,5/28/2017 18:57,0.9770939,0.022906126
600,8.68982e+17,the massive tax cutsreform that i have submitted is moving along in the process very well actually ahead of schedule big benefits to all,5/28/2017 19:07,0.66464573,0.33535424
601,8.68985e+17,the fake news media works hard at disparaging  demeaning my use of social media because they dont want america to hear the real story,5/28/2017 19:20,0.64772224,0.35227776
602,8.69164e+17,honoring the men and women who made the ultimate sacrifice in service to america home of the free because of the brave  memorialday,5/29/2017 7:11,0.42151526,0.5784848
603,8.69166e+17,north korea has shown great disrespect for their neighbor china by shooting off yet another ballistic missilebut china is trying hard,5/29/2017 7:18,0.0005164162,0.9994836
604,8.6917e+17,today we remember the men and women who made the ultimate sacrifice in serving thank you god bless your families  god bless the usa,5/29/2017 7:35,0.0015777391,0.99842227
605,8.69171e+17,i look forward to paying my respects to our brave men and women on this memorial day at arlington national cemetery later this morning,5/29/2017 7:36,0.0094552245,0.9905448
606,8.69504e+17,we have a massive trade deficit with germany plus they pay far less than they should on nato  military very bad for us this will change,5/30/2017 5:40,0.08406407,0.9159359
607,8.6951e+17,russian officials must be laughing at the us  how a lame excuse for why the dems lost the election has taken over the fake news,5/30/2017 6:04,0.99914587,0.00085417385
608,8.69554e+17,the us senate should switch to 51 votes immediately and get healthcare and tax cuts approved fast and easy dems would do it no doubt,5/30/2017 8:59,0.9648856,0.035114396
609,8.69858e+17,who can figure out the true meaning of covfefe  enjoy,5/31/2017 5:09,0.0034658043,0.9965342
610,8.69865e+17,so now it is reported that the democrats who have excoriated carter page about russia dont want him to testify he blows away their,5/31/2017 5:37,0.82256883,0.1774311
611,8.69867e+17,case against him  now wants to clear his name by showing the false or misleading testimony by james comey john brennan witch hunt,5/31/2017 5:45,0.9999958,4.1238554e-06
612,8.69875e+17,kathy griffin should be ashamed of herself my children especially my 11 year old son barron are having a hard time with this sick,5/31/2017 6:14,0.9947423,0.005257671
613,8.69903e+17,hopefully republican senators good people all can quickly get together and pass a new repeal  replace healthcare bill add saved s,5/31/2017 8:05,0.13803616,0.86196387
614,8.69903e+17,i will be announcing my decision on the paris accord over the next few days make america great again,5/31/2017 8:08,0.9999291,7.095455e-05
615,8.70008e+17,we traveled the world to strengthen longstanding alliances and to form new partnerships see more at http45whgovtnmvr7 pictwittercommtbia44mep,5/31/2017 15:04,0.09734217,0.90265787
616,8.70035e+17,it was an honor to welcome the prime minister of vietnam nguyn xun phc to the  whitehouse this afternoonpictwittercom6ybrivjucy,5/31/2017 16:52,0.0014359135,0.99856406
617,8.70077e+17,crooked hillary clinton now blames everybody but herself refuses to say she was a terrible candidate hits facebook  even dems  dnc,5/31/2017 19:40,0.9442139,0.055786055
618,8.70084e+17,i will be announcing my decision on paris accord thursday at 300 pm the white house rose garden make america great again,5/31/2017 20:05,0.9953112,0.004688778
619,8.70235e+17,the big story is the unmasking and surveillance of people that took place during the obama administration,6/1/2017 6:05,0.849104,0.15089604
620,8.70355e+17,join me live at the  whitehouse http45whgovhfpd8j pictwittercomsjb5vhlhyh,6/1/2017 14:03,0.9964424,0.0035576508
621,8.70412e+17,my job as president is to do everything within my power to give america a level playing field  americafirst http45whgovhfpd8j pictwittercom2lg8gxxxxv,6/1/2017 17:50,0.9998741,0.00012584912
622,8.70445e+17,make america great again,6/1/2017 20:00,0.62505996,0.37494
623,8.70709e+17, makeamericagreatagainhttpstwittercomimoments870659074815393795 ,6/2/2017 13:30,0.48066357,0.5193364
624,8.71088e+17, weeklyaddresspictwittercomdnzrzikxhd,6/3/2017 14:35,0.48066357,0.5193364
625,8.71144e+17,we need to be smart vigilant and tough we need the courts to give us back our rights we need the travel ban as an extra level of safety,6/3/2017 18:17,0.9998783,0.00012167744
626,8.71146e+17,whatever the united states can do to help out in london and the u k we will be there  we are with you god bless,6/3/2017 18:24,0.013562341,0.9864377
627,8.71326e+17,we must stop being politically correct and get down to the business of security for our people if we dont get smart it will only get worse,6/4/2017 6:19,0.021575082,0.9784249
628,8.71328e+17,at least 7 dead and 48 wounded in terror attack and mayor of london says there is no reason to be alarmed,6/4/2017 6:31,0.07001365,0.92998636
629,8.71332e+17,do you notice we are not having a gun debate right now thats because they used knives and a truck,6/4/2017 6:43,0.05003467,0.9499653
630,8.71674e+17,people the lawyers and the courts can call it whatever they want but i am calling it what we need and what it is a travel ban,6/5/2017 5:25,0.95129764,0.048702437
631,8.71675e+17,the justice dept should have stayed with the original travel ban not the watered down politically correct version they submitted to sc,6/5/2017 5:29,0.9823543,0.01764577
632,8.71677e+17,the justice dept should ask for an expedited hearing of the watered down travel ban before the supreme court   seek much tougher version,6/5/2017 5:37,0.3157596,0.6842404
633,8.71679e+17,in any event we are extreme vetting people coming into the us in order to help keep our country safe the courts are slow and political,6/5/2017 5:44,0.5966874,0.4033126
634,8.71722e+17,  foxandfriends dems are taking forever to approve my people including ambassadors they are nothing but obstructionists want approvals,6/5/2017 8:35,0.9999994,6.1286744e-07
635,8.71726e+17,pathetic excuse by london mayor sadiq khan who had to think fast on his no reason to be alarmed statement msm is working hard to sell it,6/5/2017 8:49,0.02471847,0.97528154
636,8.7183e+17,  secshulkins decision is one of the biggest wins for our veterans in decades our heroes deserve the best http45whgovtngqdu pictwittercomyuig5na5kq,6/5/2017 15:45,0.30627385,0.69372606
637,8.7184e+17,today i announced an air traffic control initiative to take american air travel into the future  finally http45whgovpmrjsy pictwittercomctfqtxf2fp,6/5/2017 16:25,0.0037446325,0.9962554
638,8.719e+17,thats right we need a travel ban for certain dangerous countries not some politically correct term that wont help us protect our people,6/5/2017 20:20,0.9998698,0.00013016269
639,8.72043e+17,big meeting today with republican leadership concerning tax cuts and healthcare we are all pushing hard  must get it right,6/6/2017 5:51,0.120484725,0.87951523
640,8.7206e+17,the fake msm is working so hard trying to get me not to use social media they hate that i can get the honest and unfiltered message out,6/6/2017 6:58,0.00748329,0.9925167
641,8.72062e+17,during my recent trip to the middle east i stated that there can no longer be funding of radical ideology leaders pointed to qatar  look,6/6/2017 7:06,0.045452055,0.9545479
642,8.72064e+17,sorry folks but if i would have relied on the fake news of cnn nbc abc cbs washpost or nytimes i would have had zero chance winning wh,6/6/2017 7:15,0.3101371,0.68986297
643,8.72085e+17,so good to see the saudi arabia visit with the king and 50 countries already paying off they said they would take a hard line on funding,6/6/2017 8:36,0.00034937312,0.9996506
644,8.72087e+17,extremism and all reference was pointing to qatar perhaps this will be the beginning of the end to the horror of terrorism,6/6/2017 8:44,0.2569193,0.7430807
645,8.72148e+17,today we remember the courage and bravery of our troops that stormed the beaches of normandy 73 years ago  dday  heroespictwittercomptgqj3j2cs,6/6/2017 12:47,0.9889338,0.011066189
646,8.72243e+17,great meeting with  housegop and  senategop leaders including  speakerryan  senatemajldr  gopleader  johncornyn   stevescalise  usapictwittercomswkwu3xe2i,6/6/2017 19:06,0.33663973,0.66336036
647,8.72253e+17, icymi announcement of air traffic control initiative watchhttpsinstagramcompbvbmbulgo74,6/6/2017 19:44,0.010577544,0.9894225
648,8.72259e+17,senate passed the va accountability act the house should get this bill to my desk asap we cant tolerate substandard care for our vets,6/6/2017 20:07,0.8311119,0.1688881
649,8.72419e+17,i will be nominating christopher a wray a man of impeccable credentials to be the new director of the fbi details to follow,6/7/2017 6:44,0.0045045875,0.99549544
650,8.72427e+17,getting ready to leave for cincinnati in the great state of ohio to meet with obamacare victims and talk healthcare  also infrastructure,6/7/2017 7:17,0.42153266,0.5784673
651,8.7312e+17,despite so many false statements and lies total and complete vindicationand wow comey is a leaker,6/9/2017 5:10,0.9999473,5.267427e-05
652,8.73131e+17,great reporting by  foxandfriends and so many others thank you,6/9/2017 5:54,0.41249973,0.58750033
653,8.73183e+17,congratulations to jeb hensarling  republicans on successful house vote to repeal major parts of the 2010 doddfrank financial law growth,6/9/2017 9:22,0.0016364933,0.99836355
654,8.73245e+17,an honor to join the  faithandfreedom coalition yesterday in america we dont worship government we worship god  faithandfreedompictwittercomkijewhmrcq,6/9/2017 13:28,0.13772537,0.86227465
655,8.73251e+17,a great honor to host and welcome leaders from around america to the  whitehouse infrastructure summit  infrastructureweekpictwittercom76oajyf1cc,6/9/2017 13:48,0.8278694,0.17213055
656,8.73312e+17,it is time to rebuild our country to bring back our jobs to restore our dreams  yes to put  americafirst ty ohio  infrastructureweekpictwittercom4hghviyqor,6/9/2017 17:52,0.8034741,0.19652587
657,8.73354e+17,time to start building in our country with american workers  with american iron aluminum  steel it is time to put  americafirstpictwittercomr997qhxvx3,6/9/2017 20:38,0.96532404,0.0346759
658,8.73644e+17,america is going to build again under budget and ahead of schedule time to put  americafirst  infrastructureweek http45whgov4c9kry pictwittercomgfzfxgmyhu,6/10/2017 15:52,0.77230126,0.2276987
659,8.73878e+17,the  fakenews msm doesnt report the great economic news since election day  dow up 16  nasdaq up 195 drilling  energy sector,6/11/2017 7:22,0.99992466,7.533659e-05
660,8.73878e+17,way up regulations way down 600000 new jobs added unemployment down to 43 business and economic enthusiasm way up record levels,6/11/2017 7:23,0.00084047567,0.9991596
661,8.7388e+17,i believe the james comey leaks will be far more prevalent than anyone ever thought possible totally illegal very cowardly,6/11/2017 7:29,0.07486927,0.9251307
662,8.73885e+17,the democrats have no message not on economics not on taxes not on jobs not on failing  obamacare they are only obstructionists,6/11/2017 7:49,0.71405166,0.2859484
663,8.74084e+17,my daughter ivanka will be on  foxandfriends tomorrow morning enjoy,6/11/2017 21:02,0.40114325,0.59885675
664,8.74087e+17,great numbers on the economy all of our work including the passage of many bills  regulation killing executive orders now kicking in,6/11/2017 21:14,0.016546464,0.9834536
665,8.74219e+17,ivanka on  foxandfriends now,6/12/2017 5:55,0.7850381,0.21496184
666,8.7431e+17,we will never forget the victims who lost their lives one year ago today in the horrific  pulsenightclub shooting  orlandouniteddaypictwittercomoffuvafbjm,6/12/2017 11:58,0.9978295,0.002170436
667,8.74325e+17,congratulations first new coal mine of trump era opens in pennsylvania httpinsiderfoxnewscom20170610newcoalminedonaldtrumppennsylvaniafossilfuelsregulations ,6/12/2017 12:59,0.037469547,0.9625305
668,8.74373e+17,finally held our first full  cabinet meeting today with this great team we can restore american prosperity and bring real change to dcpictwittercom2m9pikjcsh,6/12/2017 16:10,0.115097165,0.88490283
669,8.74419e+17,congratulations to the 2016  clemsonfb tigers full ceremony http45whgovgwahfe  nationalchampionspictwittercomf23nzox2bi,6/12/2017 19:09,0.53909457,0.46090543
670,8.74576e+17,the fake news media has never been so wrong or so dirty purposely incorrect stories and phony sources to meet their agenda of hate sad,6/13/2017 5:35,0.6306571,0.36934298
671,8.74578e+17,well as predicted the 9th circuit did it again  ruled against the travel ban at such a dangerous time in the history of our country sc,6/13/2017 5:44,0.5180767,0.48192325
672,8.74609e+17,ag lynch made law enforcement decisions for political purposesgave hillary clinton a free pass and protection totally illegal,6/13/2017 7:45,0.5683546,0.43164536
673,8.74609e+17,fake news is at an all time high where is their apology to me for all of the incorrect stories,6/13/2017 7:48,0.3571357,0.64286435
674,8.7462e+17,heading to the great state of wisconsin to talk about jobs jobs jobs big progress being made as the real news is reporting,6/13/2017 8:29,0.909105,0.09089498
675,8.74626e+17,2 million more people just dropped out of obamacare it is in a death spiral obstructionist democrats gave up have no answer  resist,6/13/2017 8:56,0.98907745,0.01092256
676,8.74728e+17,just arrived in wisconsin to discuss jobs jobs jobs  magapictwittercomlej9s817yb,6/13/2017 15:41,0.99979144,0.00020858675
677,8.74768e+17,the passage of the  deptvetaffairs accountability and whistleblower protection act is great news for veterans i look forward to signing itpictwittercomxnsew7n3zd,6/13/2017 18:18,0.0072795684,0.9927205
678,8.74822e+17,just got back from wisconsin great day great people,6/13/2017 21:53,0.9999689,3.107763e-05
679,8.74972e+17,rep steve scalise of louisiana a true friend and patriot was badly injured but will fully recover our thoughts and prayers are with him,6/14/2017 7:48,0.05013419,0.9498658
680,8.74992e+17,happy birthday to us army and our soldiers thank you for your bravery sacrifices  dedication proud to be your commanderinchief,6/14/2017 9:07,0.7014747,0.2985253
681,8.75166e+17,just left hospital rep steve scalise one of the truly great people is in very tough shape  but he is a real fighter pray for steve,6/14/2017 20:41,0.59355783,0.4064422
682,8.75306e+17,they made up a phony collusion with the russians story found zero proof so now they go for obstruction of justice on the phony story nice,6/15/2017 5:55,0.15549038,0.84450966
683,8.75321e+17,you are witnessing the single greatest witch hunt in american political history  led by some very bad and conflicted people  maga,6/15/2017 6:57,0.9999827,1.7301654e-05
684,8.75439e+17,why is that hillary clintons family and dems dealings with russia are not looked at but my nondealings are,6/15/2017 14:43,0.5136946,0.48630542
685,8.75442e+17,crooked h destroyed phones w hammer bleached emails  had husband meet wag days before she was cleared  they talk about obstruction,6/15/2017 14:56,0.99978095,0.0002191086
686,8.75469e+17,thank you wisconsin tuesday was a great success for  workforceweek at  wctc w  ivankatrump   govwalker remarks http45whgovbxyool pictwittercomize69vfhgx,6/15/2017 16:43,0.98611313,0.013886816
687,8.75501e+17, congressionalbaseballgamepictwittercomu8inojtf6d,6/15/2017 18:49,0.48066357,0.5193364
688,8.75683e+17,after 7 months of investigations  committee hearings about my collusion with the russians nobody has been able to show any proof sad,6/16/2017 6:53,0.99999166,8.357835e-06
689,8.7569e+17,the fake news media hates when i use what has turned out to be my very powerful social media  over 100 million people i can go around them,6/16/2017 7:23,0.80819756,0.19180249
690,8.75698e+17,despite the phony witch hunt going on in america the economic  jobs numbers are great regulations way down jobs and enthusiasm way up,6/16/2017 7:54,0.008776881,0.9912231
691,8.75701e+17,i am being investigated for firing the fbi director by the man who told me to fire the fbi director witch hunt,6/16/2017 8:07,0.99455523,0.005444754
692,8.75733e+17,great news  magapictwittercompirhr7layt,6/16/2017 10:12,0.5116988,0.4883012
693,8.7584e+17,remarks by president trump on the policy of the usa towards cuba video http45whgov1sewqn transcript http45whgovcp1afq pictwittercomhq7tctl8qg,6/16/2017 17:18,0.9431151,0.056884915
694,8.75844e+17,national security presidential memorandum on strengthening the policy of the united states toward cuba memorandumhttp45whgovof9cek pictwittercomo5mhfdkcjl,6/16/2017 17:32,0.023105394,0.9768946
695,8.75888e+17,back from miami where my cubanamerican friends are very happy with what i signed today another campaign promise that i did not forget,6/16/2017 20:30,0.0054883473,0.9945116
696,8.76079e+17,thoughts and prayers with the sailors of uss fitzgerald and their families thank you to our japanese allies for their assistancehttpstwittercomus7thfleetstatus876013519954628608 ,6/17/2017 9:08,0.5271254,0.47287458
697,8.76389e+17,the make america great again agenda is doing very well despite the distraction of the witch hunt many new jobs high business enthusiasm,6/18/2017 5:38,0.059290785,0.94070923
698,8.76391e+17,massive regulation cuts 36 new legislative bills signed great new scjustice and infrastructure healthcare and tax cuts in works,6/18/2017 5:46,0.9844796,0.015520367
699,8.76395e+17,the new rasmussen poll one of the most accurate in the 2016 election just out with a trump 50 approval ratingthats higher than os s,6/18/2017 6:02,0.014626636,0.98537344
700,8.76558e+17,camp david is a very special place an honor to have spent the weekend there military runs it so well and are so proud of what they do,6/18/2017 16:51,0.017975172,0.9820248
701,8.76778e+17,the dems want to stop tax cuts good healthcare and border securitytheir obamacare is dead with 100 increases in ps vote now for karen h,6/19/2017 7:27,0.82527184,0.17472808
